GameID,Name,Genre,ESRB,Platform,Publisher,Developer,Score,Year,URL
4043,metal slug advance,shooter,t,gba,snk,noise factory,9,2004,/games/boxart/4159840ccc.jpg
4044,blazing angels: squadrons of wwii,simulation,t,xb,ubisoft,ubisoft romania,7,2006,/games/boxart/5693298ccc.jpg
4045,gradius galaxies,shooter,e,gba,konami,mobile 21,7.8,2001,/games/boxart/9629022ccc.gif
4046,nhl 2k7,sports,e10,x360,2k sports,2k sports,8,2006,/games/boxart/full_5331336AmericaFrontccc.jpg
4047,godzilla generations,action,,dc,sega,general entertainment,3.2,1998,/games/boxart/full_2203192JapanFrontccc.jpg
4048,shin megami tensei: digital devil saga 2,role-playing,m,ps2,atlus,atlus co.,8.1,2005,/games/boxart/6724163ccc.jpg
4049,fifa soccer 2005,sports,e,gba,ea sports,ea canada,8.1,2004,/games/boxart/full_339467AmericaFrontccc.jpg
4050,supremacy mma,fighting,m,x360,505 games,kung fu factory,5,2011,/games/boxart/full_supremacy-mma_567AmericaFront.jpg
4051,nba 10 the inside,sports,e,psp,sony computer entertainment,scea san diego studios,6.5,2009,/games/boxart/full_2481280AmericaFrontccc.png
4052,fatal frame iii: the tormented,action,m,ps2,tecmo,tecmo,7.7,2005,/games/boxart/3826950ccc.jpg
4053,zero: tsukihami no kamen,action,,wii,unknown,grasshopper manufacture,7.5,2017,/games/boxart/full_8235791JapanFrontccc.jpg
4054,tom clancy's splinter cell: pandora tomorrow,action,t,gc,ubisoft,ubisoft,6.7,2004,/games/boxart/7806817ccc.jpg
4055,samurai shodown sen,fighting,m,x360,xseed games,k2 llc,4.8,2010,/games/boxart/full_8331916AmericaFrontccc.jpg
4056,goldeneye 007,shooter,t,ds,activision,n-space,5.5,2010,/games/boxart/full_goldeneye-007_0AmericaFront.jpg
4057,ice age 2: the meltdown,platform,e10,wii,vivendi games,eurocom entertainment software,6.5,2006,/games/boxart/3864208ccc.jpg
4058,iggy's reckin' balls,racing,e,n64,acclaim entertainment,iguana entertainment,6.8,1998,/games/boxart/2677888ccc.jpg
4059,tony hawk's pro skater 3,sports,e,n64,activision,edge of reality,8.1,2002,/games/boxart/7791341ccc.jpg
4060,virtua tennis: world tour (us & others sales),sports,e,psp,sega,sumo digital,8.3,2005,/games/boxart/6747821ccc.jpg
4061,wetrix,puzzle,e,n64,ocean,zed two limited,8.6,1998,/games/boxart/full_wetrix_158AmericaFront.jpg
4062,knights contract,action,m,x360,namco bandai,game republic,5,2011,/games/boxart/full_knights-contract_222AmericaFront.jpg
4063,darksiders ii: deathinitive edition,action-adventure,m,xone,nordic games,gunfire games,7.5,2015,/games/boxart/full_526272AmericaFrontccc.jpg
4064,line rider 2: unbound,puzzle,e,ds,"genius products, inc.",inxile entertainment,5,2008,/games/boxart/1049512ccc.jpg
4065,timesplitters: future perfect,shooter,m,gc,electronic arts,free radical design,8.4,2005,/games/boxart/full_563717AmericaFrontccc.jpg
4066,the king of fighters ex2: howling blood,fighting,t,gba,atlus,marvelous interactive,7.9,2003,/games/boxart/7551242ccc.jpg
4067,"warhammer 40,000: dawn of war ii - retribution",strategy,m,pc,thq,relic entertainment,7.9,2011,/games/boxart/full_warhammer-40000-dawn-of-war-ii-retribution_467AmericaFront.jpg
4068,shonen jump's one piece: pirates carnival,misc,e,gc,namco bandai,high horse entertainment,4.6,2006,/games/boxart/2776227ccc.jpg
4069,a-train,strategy,e,ps,maxis,artdink,6,1996,/games/boxart/full_4477582AmericaFrontccc.jpg
4070,earth defense force 2017,shooter,t,x360,d3 publisher,sandlot,7.4,2007,/games/boxart/full_1916730AmericaFrontccc.jpg
4071,batman: dark tomorrow,action,t,gc,kemco,"hotgen, ltd.",2.3,2003,/games/boxart/6684137ccc.jpg
4072,crush,puzzle,e10,psp,sega,zoe mode,8.5,2007,/games/boxart/1425492ccc.jpg
4073,ogre battle series: tactics ogre,role-playing,t,ps,atlus,quest corporation,7.9,1998,/games/boxart/full_542452AmericaFrontccc.jpg
4074,tomb raider: legend,action,t,gc,eidos interactive,crystal dynamics,7.9,2006,/games/boxart/4232404ccc.jpg
4075,boxing fever,sports,e,gba,majesco,digital fiction,7.2,2001,/games/boxart/262657ccc.jpg
4076,7 wonders of the ancient world,puzzle,e,psp,mumbo jumbo,hot lava games,5.4,2007,/games/boxart/1967822ccc.jpg
4077,taz wanted,platform,e,gc,atari,blitz games,5.7,2002,/games/boxart/full_4960330AmericaFrontccc.jpg
4078,trackmania ds,racing,e,ds,atlus,firebrand games,7.5,2009,/games/boxart/full_3669634AmericaFrontccc.jpg
4079,battlefield 2,shooter,t,pc,electronic arts,digital illusions ce,9,2005,/games/boxart/7669560ccc.jpg
4080,evolution worlds,role-playing,e,gc,ubisoft,sting,6.5,2002,/games/boxart/full_4823706AmericaFrontccc.jpg
4081,new international track & field,sports,e10,ds,konami,sumo digital,7.4,2008,/games/boxart/full_4536711AmericaFrontccc.jpg
4082,soul bubbles,puzzle,e,ds,eidos interactive,mekensleep,7,2008,/games/boxart/9603289ccc.jpg
4083,p.n.03 - product number three,shooter,t,gc,capcom,capcom production studio 4,6.3,2003,/games/boxart/9372957ccc.jpg
4084,ultimate ghosts 'n goblins,platform,e10,psp,capcom,capcom,7.3,2006,/games/boxart/7916570ccc.gif
4085,c.o.p.: the recruit,action,t,ds,ubisoft,ubisoft,5.7,2009,/games/boxart/full_4400042AmericaFrontccc.jpg
4086,alien syndrome,role-playing,t,psp,sega,totally games,4.9,2007,/games/boxart/7473971ccc.jpg
4087,phantasy star online episode iii: c.a.r.d. revolution,role-playing,t,gc,sega,sonic team,7.4,2004,/games/boxart/8338764ccc.jpg
4088,tomb raider: underworld,adventure,t,pc,eidos interactive,crystal dynamics,8,2008,/games/boxart/full_2834081AmericaFrontccc.jpg
4089,nanashi no game,adventure,,ds,square enix,square enix,2,2008,/games/boxart/full_1198967JapanFrontccc.jpg
4090,samurai warriors 2,action,t,x360,koei,omega force,5.4,2006,/games/boxart/579795ccc.jpg
4091,ultimate fighting championship: throwdown,fighting,t,gc,crave entertainment,opus studio,6.7,2002,/games/boxart/full_7853428AmericaFrontccc.jpg
4092,bangai-o spirits,shooter,e10,ds,d3 publisher,"treasure co., ltd.",8.4,2008,/games/boxart/4700004ccc.jpg
4093,urban reign,action,t,ps2,namco,namco,7.5,2005,/games/boxart/9080981ccc.jpg
4094,resident evil 3: nemesis,action,m,gc,capcom,capcom,5.7,2003,/games/boxart/full_3502687AmericaFrontccc.jpg
4095,madden nfl 08,sports,e,gc,ea sports,ea tiburon,7.6,2007,/games/boxart/full_6349672AmericaFrontccc.jpg
4096,infernal: hell's vengeance,shooter,m,x360,playlogic game factory,metropolis software,4.4,2009,/games/boxart/full_5507511AmericaFrontccc.jpg
4097,gt advance 3: pro concept racing,racing,e,gba,thq,mto,7.7,2002,/games/boxart/full_4900982AmericaFrontccc.jpg
4098,mario vs. donkey kong: tipping stars,puzzle,e,3ds,nintendo,nintendo software technology corporation,6.5,2015,/games/boxart/full_173516PALFrontccc.jpg
4099,ark: survival evolved,action-adventure,t,ns,studio wildcard,studio wildcard,4,2018,/games/boxart/full_307063AmericaFrontccc.jpg
4100,elebits: the adventures of kai and zero,adventure,e,ds,konami,konami,7.5,2009,/games/boxart/full_607438AmericaFrontccc.jpg
4101,r: racing evolution,racing,t,gc,namco,namco,6.1,2003,/games/boxart/full_4673680AmericaFrontccc.jpg
4102,stella deus: the gate of eternity,strategy,t,ps2,atlus,pinegrow,7.3,2005,/games/boxart/full_5713110AmericaFrontccc.jpg
4103,conflict: desert storm,shooter,t,gc,gotham games,pivotal games,6.3,2003,/games/boxart/full_2576352AmericaFrontccc.jpg
4104,baroque,role-playing,t,wii,atlus,sting,5.2,2008,/games/boxart/6096591ccc.jpg
4105,super street fighter iv: arcade edition,fighting,t,pc,capcom,capcom / dimps corporation,8.5,2011,/games/boxart/full_super-street-fighter-iv-arcade-edition_898AmericaFront.jpg
4106,carol vorderman's sudoku,puzzle,e,psp,eidos interactive,empire interactive,7.4,2007,/games/boxart/6089260ccc.jpg
4107,culdcept revolt,strategy,t,3ds,nis america,omiyasoft,7.3,2017,/games/boxart/full_481232AmericaFrontccc.jpg
4108,buster bros. collection,puzzle,e,ps,capcom,mitchell,6.9,1997,/games/boxart/full_9109289AmericaFrontccc.jpg
4109,rayman 3: hoodlum havoc,platform,e,xb,ubisoft,ubisoft,7.3,2003,/games/boxart/7887111ccc.jpg
4110,again,adventure,t,ds,koei,cing,6,2010,/games/boxart/full_873478AmericaFrontccc.jpg
4111,superman returns,action,e,ds,electronic arts,ea tiburon,3.8,2006,/games/boxart/644719ccc.gif
4112,you don't know jack,misc,t,ds,thq,"jellyvision, inc.",6,2011,/games/boxart/full_you-dont-know-jack_168AmericaFront.jpg
4113,boxing,fighting,t,ps,agetec,a1 games,5.9,2001,/games/boxart/full_296437AmericaFrontccc.jpg
4114,the witch and the hundred knight 2,role-playing,rp,ps4,nis america,nippon ichi software,6.8,2018,/games/boxart/full_8781604AmericaFrontccc.jpg
4115,rogue trooper: quartz zone massacre,shooter,t,wii,graffiti,rebellion developments,8,2009,/games/boxart/full_9044485AmericaFrontccc.jpg
4116,gladius,strategy,t,gc,lucasarts,lucasarts,8.3,2003,/games/boxart/6292993ccc.jpg
4117,far cry 5,action,m,pc,ubisoft,ubisoft,6.3,2018,/games/boxart/full_6902342AmericaFrontccc.jpg
4118,smashing drive,racing,t,gc,namco,point of view,4.7,2002,/games/boxart/1761509ccc.jpg
4119,bomberman max 2: red advance,puzzle,e,gba,majesco,hudson soft,7.5,2002,/games/boxart/3585876ccc.jpg
4120,open season,platform,e10,psp,ubisoft,ubisoft montreal,6.7,2006,/games/boxart/full_1990496AmericaFrontccc.jpg
4121,dream trigger 3d,shooter,e,3ds,d3 publisher,art corporation,5.7,2011,/games/boxart/full_dream-trigger-3d_232AmericaFront.jpg
4122,i-ninja,platform,t,xb,namco,argonaut games,7.8,2003,/games/boxart/2059454ccc.jpg
4123,spot goes to hollywood,platform,e,ps,virgin interactive,eurocom entertainment software,4.4,1996,/games/boxart/5957610ccc.jpg
4124,kengo: legend of the 9,fighting,m,x360,majesco,genki,4.8,2007,/games/boxart/2663046ccc.jpg
4125,divinity ii: ego draconis,role-playing,m,pc,cdv software entertainment,larian studios,6.8,2010,/games/boxart/full_8781654AmericaFrontccc.jpg
4126,torchlight,role-playing,t,pc,perfect world entertainment,runic games,8.4,2009,/games/boxart/full_torchlight_4AmericaFront.jpg
4127,tmnt: mutant melee,fighting,t,gc,konami,konami computer entertainment hawaii,4.2,2005,/games/boxart/full_6768977AmericaFrontccc.jpg
4128,the rub rabbits!,puzzle,t,ds,sega,sonic team,7.3,2006,/games/boxart/4299714ccc.gif
4129,disney's donald duck advance,platform,e,gba,ubisoft,ubisoft,6.5,2001,/games/boxart/4489099ccc.jpg
4130,tom clancy's ghost recon 2,shooter,t,gc,ubisoft,red storm entertainment,5.7,2005,/games/boxart/3117853ccc.jpg
4131,wrc 2: fia world rally championship,racing,,x360,ubisoft,milestone s.r.l,5.8,2011,/games/boxart/full_world-rally-championship-2011_404AmericaFront.jpg
4132,the king of fighters: evolution,fighting,t,dc,agetec,snk corporation,7.6,2001,/games/boxart/full_7239913AmericaFrontccc.jpg
4133,disaster: day of crisis,action,,wii,nintendo,monolith soft,7.2,2008,/games/boxart/full_7934219PALFrontccc.jpg
4134,all-star baseball 2004,sports,e,gba,acclaim entertainment,acclaim entertainment,7.4,2003,/games/boxart/5201052ccc.jpg
4135,burnout paradise: the ultimate box,racing,,ps3,electronic arts,criterion games,9,2009,/games/boxart/full_4724064PALFrontccc.jpg
4136,alexi lalas international soccer,sports,e,ps,take-two interactive,z-axis,4.4,1999,/games/boxart/1733452ccc.jpg
4137,warriors orochi 4,action,t,ns,koei tecmo,omega force,8.5,2018,/games/boxart/full_9965630AmericaFrontccc.jpg
4138,poi,platform,e10,ns,polykid,polykid,5,2017,/games/boxart/full_5564174AmericaFrontccc.jpg
4139,haunting ground,action,m,ps2,capcom,capcom production studio 1,6.6,2005,/games/boxart/full_1423647AmericaFrontccc.jpg
4140,disney sports skateboarding,sports,e,gba,konami,konami,3.6,2002,/games/boxart/2649245ccc.jpg
4141,second sight,adventure,t,xb,codemasters,free radical design,7.8,2004,/games/boxart/8940263ccc.jpg
4142,operation flashpoint: dragon rising,shooter,m,pc,codemasters,codemasters,7.6,2009,/games/boxart/full_1227975AmericaFrontccc.jpg
4143,vanguard bandits,strategy,t,ps,working designs,s-neo,6.4,2000,/games/boxart/full_8881951AmericaFrontccc.jpg
4144,damnation,shooter,m,x360,codemasters,blue omega entertainment,3.1,2009,/games/boxart/full_2248293AmericaFrontccc.jpg
4145,classic nes series: metroid,adventure,e,gba,nintendo,nintendo r&d1,5.2,2004,/games/boxart/full_1005125AmericaFrontccc.jpg
4146,blast radius,action,e,ps,psygnosis,pitbull syndicate,6.6,1999,/games/boxart/full_534887AmericaFrontccc.jpg
4147,taz wanted,platform,e,xb,atari,blitz games,5.8,2002,/games/boxart/2914813ccc.jpg
4148,wallace & gromit in project zoo,platform,e,gc,bam! entertainment,frontier developments,6.6,2003,/games/boxart/371370ccc.jpg
4149,aero gauge,racing,e,n64,ascii entertainment,locomotive games,4.5,1998,/games/boxart/3433258ccc.jpg
4150,battlezone: rise of the black dogs,strategy,e,n64,crave entertainment,climax group,7.3,2000,/games/boxart/232836ccc.jpg
4151,shadowgate 64: trials of the four towers,adventure,e,n64,kemco,infinite ventures,5.4,1999,/games/boxart/382588ccc.jpg
4152,operation flashpoint: red river,shooter,m,pc,codemasters,codemasters,7,2011,/games/boxart/full_operation-flashpoint-red-river_396AmericaFront.jpg
4153,tank! tank! tank!,misc,e10,wiiu,namco bandai games,namco bandai games,4.7,2012,/games/boxart/full_5385218AmericaFrontccc.jpg
4154,fifa soccer 2004,sports,e,gc,ea sports,ea canada,8.2,2003,/games/boxart/6392912ccc.jpg
4155,dave mirra bmx challenge,sports,e,psp,crave entertainment,left field productions,3.5,2006,/games/boxart/4881143ccc.jpg
4156,rayman 3: hoodlum havoc,platform,e,gc,ubisoft,ubisoft,7.4,2003,/games/boxart/4238071ccc.jpg
4157,cooking mama: sweet shop,simulation,e,3ds,rising star games,office create,6,2017,/games/boxart/full_6369306AmericaFrontccc.jpg
4158,open season,platform,e10,wii,ubisoft,ubisoft montreal,5,2006,/games/boxart/4172151ccc.jpg
4159,ghost in the shell: stand alone complex,role-playing,t,psp,bandai,g-artists,5.7,2005,/games/boxart/full_5278340AmericaFrontccc.jpg
4160,tomb raider: legend,adventure,t,ds,eidos interactive,crystal dynamics,6.5,2006,/games/boxart/full_4523742AmericaFrontccc.jpg
4161,sushi striker: the way of sushido,puzzle,e,ns,nintendo,indies zero,7.9,2018,/games/boxart/full_7662563AmericaFrontccc.jpg
4162,circuit breakers,racing,e,ps,mindscape,supersonic software,5.9,1998,/games/boxart/full_259447AmericaFrontccc.jpg
4163,catwoman,action,t,gc,electronic arts,argonaut games,5.3,2004,/games/boxart/4549130ccc.jpg
4164,bionicle heroes,shooter,e10,x360,eidos interactive,traveller's tales,6.1,2006,/games/boxart/1443807ccc.jpg
4165,spartan: total warrior,action,m,gc,sega,the creative assembly,7.1,2005,/games/boxart/full_spartan-total-warrior_263AmericaFront.jpg
4166,crazy taxi 2,racing,t,dc,sega,hitmaker,8.3,2001,/games/boxart/5664311ccc.jpg
4167,anubis ii,platform,e,wii,ufo interactive,data design interactive,1.5,2007,/games/boxart/full_9215832AmericaFrontccc.jpg
4168,football manager 2010,sports,e,pc,sega,sports interactive,8.7,2009,/games/boxart/full_4284471AmericaFrontccc.jpg
4169,dino master: dig discover duel,strategy,e,ds,majesco,creative office,2.5,2006,/games/boxart/5893353ccc.jpg
4170,fable: the lost chapters,role-playing,m,pc,microsoft game studios,lionhead studios,8.3,2005,/games/boxart/full_568303AmericaFrontccc.jpg
4171,dragon valor,role-playing,t,ps,namco,namco,6.1,2000,/games/boxart/307777ccc.jpg
4172,midway arcade treasures 3,misc,e,gc,midway games,digital eclipse,6.1,2005,/games/boxart/full_9156699AmericaFrontccc.jpg
4173,firefighter f.d.18,action,t,ps2,konami,konami computer entertainment tokyo,5.9,2004,/games/boxart/7643877ccc.jpg
4174,xbox live arcade unplugged volume 1,misc,t,x360,microsoft,various,7.4,2006,/games/boxart/1094496ccc.jpg
4175,army men: rts,strategy,t,gc,global star software,pandemic studios,6.9,2004,/games/boxart/1783450ccc.jpg
4176,dragoneer's aria,role-playing,e10,psp,nis america,hit maker,5.2,2007,/games/boxart/full_6993996AmericaFrontccc.jpg
4177,obscure,adventure,m,ps2,dreamcatcher interactive,hydravision entertainment,6.8,2005,/games/boxart/2677386ccc.jpg
4178,ultimate marvel vs. capcom 3,fighting,t,x360,capcom,capcom,8.3,2011,/games/boxart/full_ultimate-marvel-vs-capcom-3_212AmericaFront.jpg
4179,wipeout hd fury,racing,,ps3,sony computer entertainment,studio liverpool,9.1,2009,/games/boxart/full_1474082PALFrontccc.jpg
4180,god hand,action,m,ps2,capcom,clover studio,7,2006,/games/boxart/full_4108820AmericaFrontccc.jpg
4181,batman: rise of sin tzu,action,e,gba,ubisoft,ubisoft montreal,5.5,2003,/games/boxart/9489751ccc.jpg
4182,blazblue: cross tag battle,fighting,t,ns,arc system works,arc system works,8,2018,/games/boxart/full_4489495AmericaFrontccc.jpg
4183,disney's party,misc,e,gba,hudson entertainment,jupiter corporation,4,2003,/games/boxart/3185133ccc.jpg
4184,rayman arena,racing,e,xb,ubisoft,ubisoft,5,2002,/games/boxart/2389422ccc.jpg
4185,centipede / breakout / warlords,misc,e,gba,"destination software, inc",epicenter interactive,5.6,2005,/games/boxart/full_7548924AmericaFrontccc.jpg
4186,worms 3d,strategy,t,gc,acclaim entertainment,team17 software,7.5,2004,/games/boxart/3497098ccc.jpg
4187,alex rider: stormbreaker,action,t,ds,thq,altron,4,2006,/games/boxart/full_9242455AmericaFrontccc.jpg
4188,zombi,action,m,ps4,ubisoft,ubisoft montpellier,7.5,2015,/games/boxart/full_1066233PALFrontccc.jpg
4189,"flower, sun, and rain",adventure,t,ds,marvelous interactive,high horse entertainment,5.7,2009,/games/boxart/full_6452461AmericaFrontccc.jpg
4190,gunstar super heroes,shooter,e10,gba,sega,"treasure co., ltd.",8,2005,/games/boxart/full_1880234AmericaFrontccc.jpg
4191,rpg maker: fes,role-playing,e10,3ds,nis america,kadokawa games,7,2017,/games/boxart/full_2874583AmericaFrontccc.jpg
4192,c: the contra adventure,shooter,t,ps,konami,appaloosa interactive,4.2,1998,/games/boxart/full_7654115AmericaFrontccc.jpg
4193,frogger advance: the great quest,action,e,gba,konami,kcea,5.5,2002,/games/boxart/3570105ccc.jpg
4194,full spectrum warrior: ten hammers,strategy,m,ps2,thq,pandemic studios,5.5,2006,/games/boxart/9921773ccc.jpg
4195,risen 3: titan lords enhanced edition,role-playing,m,ps4,deep silver,piranha bytes,1,2015,/games/boxart/full_9562996PALFrontccc.jpg
4196,hot wheels: burnin' rubber,racing,e,gba,thq,altron,8,2001,/games/boxart/full_6583943AmericaFrontccc.jpg
4197,il-2 sturmovik: birds of prey,simulation,e10,ds,505 games,gaijin entertainment,5,2009,/games/boxart/full_7700199AmericaFrontccc.jpg
4198,rpg maker 3,role-playing,e10,ps2,agetec,runtime,7,2005,/games/boxart/full_500520AmericaFrontccc.jpg
4199,zatch bell! mamodo battles,fighting,t,gc,bandai,eighting,7,2005,/games/boxart/full_zatch-bell-mamodo-battles_128AmericaFront.jpg
4200,james bond 007: blood stone,action,t,ds,activision,n-space,7,2010,/games/boxart/full_james-bond-007-blood-stone_10AmericaFront.jpg
4201,desert strike advance,simulation,e,gba,electronic arts,budcat creations,6.8,2002,/games/boxart/6512521ccc.jpg
4202,kabuki warriors,action,m,xb,crave entertainment,light weight,1,2001,/games/boxart/2954951ccc.jpg
4203,disney's chicken little: ace in action,shooter,e,ds,buena vista,avalanche software,6,2006,/games/boxart/7478836ccc.jpg
4204,july,adventure,,dc,fortyfive,fortyfive,4.8,1998,/games/boxart/full_9080126JapanFrontccc.jpg
4205,disney's magical quest 2 starring mickey and minnie,action,e,gba,capcom,capcom,5.6,2003,/games/boxart/7413595ccc.jpg
4206,aggressive inline,sports,t,xb,acclaim entertainment,"z-axis, ltd.",9,2002,/games/boxart/8231252ccc.jpg
4207,blood bowl,sports,t,pc,southpeak interactive,cyanide studio,6.5,2010,/games/boxart/full_7160490AmericaFrontccc.jpg
4208,monster tale,platform,e,ds,majesco,dreamrift,7.7,2011,/games/boxart/full_monster-tale_544AmericaFront.jpg
4209,rayman: hoodlum's revenge,platform,e,gba,ubisoft,ubisoft,6.2,2005,/games/boxart/1275330ccc.jpg
4210,crimson gem saga,role-playing,t,psp,atlus,"ironnos co., ltd.",7.65,2009,/games/boxart/full_9716875AmericaFrontccc.jpg
4211,cel damage,racing,t,gc,electronic arts,pseudo interactive,6,2002,/games/boxart/7411793ccc.jpg
4212,cities xl 2012,strategy,e,pc,focus home interactive,monte cristo multimedia,6,2011,/games/boxart/default.jpg
4213,intellivision lives!,misc,e,gc,crave entertainment,realtime associates,6.4,2004,/games/boxart/full_9697199AmericaFrontccc.jpg
4214,bionicle heroes,shooter,t,ds,eidos interactive,amaze entertainment,7.8,2006,/games/boxart/1902105ccc.jpg
4215,octomania,puzzle,e,wii,conspiracy entertainment,compile heart,6.7,2008,/games/boxart/full_2761161AmericaFrontccc.jpg
4216,lord of magna: maiden heaven,role-playing,t,3ds,xseed games,marvelous,7,2015,/games/boxart/full_8660832AmericaFrontccc.jpg
4217,lego bionicle,platform,e,gba,lego media,saffire corporation,6.4,2001,/games/boxart/full_2949926AmericaFrontccc.jpg
4218,bomberman land,misc,e,psp,hudson entertainment,hudson soft,6.5,2008,/games/boxart/3578260ccc.jpg
4219,spy games: elevator mission,shooter,t,wii,tommo,tommo,2,2007,/games/boxart/6536152ccc.jpg
4220,asterix and obelix xxl2,action-adventure,e10,ns,microids,microids,6.5,2018,/games/boxart/full_9521831PALFrontccc.jpg
4221,atelier iris 2: the azoth of destiny,role-playing,e10,ps2,nis america,gust,6.8,2006,/games/boxart/172801ccc.jpg
4222,championship surfer,sports,e,ps,mattel interactive,krome studios,7.2,2000,/games/boxart/full_6324525AmericaFrontccc.jpg
4223,from the abyss,role-playing,e,ds,aksys games,sonic powered,7.3,2008,/games/boxart/9431886ccc.jpg
4224,age of empires online,strategy,e10,pc,microsoft game studios,microsoft game studios,7,2011,/games/boxart/full_age-of-empires-online_573AmericaFront.jpg
4225,sudoku ball detective,puzzle,e10,ds,playlogic game factory,whitebear studios,5,2009,/games/boxart/full_9389719AmericaFrontccc.jpg
4226,another code r: a journey into lost memories,adventure,,wii,nintendo,cing,5.9,2009,/games/boxart/full_another-code-r-a-journey-into-lost-memories_0PALFront.jpg
4227,bubble bobble: old & new,puzzle,e,gba,empire interactive,taito corporation,5.5,2004,/games/boxart/8720358ccc.jpg
4228,cartoon network battle crashers,action,e10,3ds,gamemill,magic pockets,3.5,2016,/games/boxart/full_3505870AmericaFrontccc.jpg
4229,alien syndrome,role-playing,t,wii,sega,totally games,5.2,2007,/games/boxart/full_3519144AmericaFrontccc.jpg
4230,penpen triicelon,racing,e,dc,infogrames,team land ho!,5.8,1999,/games/boxart/full_6680509AmericaFrontccc.jpg
4231,vexx,platform,t,gc,acclaim entertainment,acclaim studios austin,6.4,2003,/games/boxart/full_7991225AmericaFrontccc.jpg
4232,the next big thing,adventure,e10,pc,focus home interactive,pendulo studio,6.8,2011,/games/boxart/full_the-next-big-thing_586AmericaFront.jpg
4233,disney sports skateboarding,sports,e,gc,konami,kceo,2.6,2002,/games/boxart/full_8351080AmericaFrontccc.jpg
4234,create,misc,e,pc,electronic arts,ea bright light,6,2010,/games/boxart/full_create_0AmericaFront.jpg
4235,big bang mini,shooter,e,ds,southpeak interactive,arkedo studio,8,2009,/games/boxart/full_4025078AmericaFrontccc.jpg
4236,call of duty 2,shooter,t,pc,activision,infinity ward,7,2005,/games/boxart/full_7060537AmericaFrontccc.jpg
4237,neon genesis evangelion,action,,n64,bandai,bandai,5.6,1999,/games/boxart/full_3877522JapanFrontccc.jpg
4238,motogp 10/11,racing,e,x360,capcom,monumental games,6,2011,/games/boxart/full_motogp-1011_703AmericaFront.jpg
4239,blur,racing,e10,pc,activision,bizarre creations,8.1,2010,/games/boxart/full_blur_6AmericaFront.jpg
4240,guilty gear x: advance edition,fighting,t,gba,sammy corporation,arc system works,7.3,2002,/games/boxart/8232301ccc.gif
4241,unreal tournament iii,shooter,m,pc,midway games,epic games,8.4,2007,/games/boxart/full_7599054AmericaFrontccc.jpg
4242,s.t.a.l.k.e.r.: call of pripyat,shooter,m,pc,viva media,gsc game world,8,2010,/games/boxart/full_9824036AmericaFrontccc.jpg
4243,the witcher,role-playing,m,pc,atari,cd projekt red studio,7.9,2007,/games/boxart/6588447ccc.jpg
4244,3d lemmings,puzzle,e,ps,psygnosis,clockwork games,7,1995,/games/boxart/7444071ccc.jpg
4245,broken sword: the shadow of the templars,adventure,t,gba,bam! entertainment,revolution software ltd.,8.1,2002,/games/boxart/full_20957AmericaFrontccc.jpg
4246,resident evil - code: veronica x,action,m,gc,capcom,capcom,5.6,2003,/games/boxart/609301ccc.gif
4247,kelly slater's pro surfer,sports,e,gc,activision,treyarch,8,2002,/games/boxart/full_3512308AmericaFrontccc.jpg
4248,ivy the kiwi?,puzzle,e,wii,xseed games,prope,7.5,2010,/games/boxart/full_ivy-the-kiwi_9AmericaFront.jpg
4249,vampire rain: altered species,action,m,ps3,ignition entertainment,artoon,3.5,2008,/games/boxart/full_8245799AmericaFrontccc.jpg
4250,fifa 07 soccer,sports,e,ds,ea sports,ea canada,7.5,2006,/games/boxart/full_9786343AmericaFrontccc.jpg
4251,pro evolution soccer 2011,sports,e,pc,konami,konami,6,2010,/games/boxart/full_pro-evolution-soccer-2011_4PALFront.jpg
4252,brave: a warrior's tale,action,e10,x360,southpeak interactive,collision studios,4.4,2009,/games/boxart/full_5992675AmericaFrontccc.jpg
4253,disgaea 1 complete,role-playing,t,ns,nis america,nippon ichi software,8,2018,/games/boxart/full_5524695AmericaFrontccc.jpg
4254,brave: a warrior's tale,action,e10,wii,southpeak interactive,collision studios,4.7,2009,/games/boxart/8016391ccc.jpg
4255,rooms: the main building,adventure,e,wii,hudson soft,hudson soft,7,2010,/games/boxart/full_7645884AmericaFrontccc.jpg
4256,zoo tycoon: complete collection,strategy,e,pc,microsoft game studios,blue fang games,6,2003,/games/boxart/full_7950614AmericaFrontccc.jpg
4257,men of war: assault squad,strategy,t,pc,1c company,digitalmindsoft,8,2011,/games/boxart/full_men-of-war-assault-squad_587AmericaFront.jpg
4258,fatal frame,action,t,xb,tecmo,tecmo,7.9,2002,/games/boxart/6981065ccc.jpg
4259,x-men: destiny,action,e10,ds,activision,other ocean interactive,2,2011,/games/boxart/full_x-men-destiny_421AmericaFront.jpg
4260,resident evil 2,action,m,gc,capcom,capcom,5.9,2003,/games/boxart/6457909ccc.jpg
4261,catwoman,action,t,xb,electronic arts,argonaut games,4.7,2004,/games/boxart/6549288ccc.jpg
4262,warriors orochi 2,action,t,x360,koei,omega force,4.6,2008,/games/boxart/3319478ccc.jpg
4263,mana khemia: alchemists of al-revis,role-playing,e10,ps2,nis america,gust,6.6,2008,/games/boxart/full_mana-khemia-alchemists-of-al-revis_240AmericaFront.jpg
4264,animorphs: shattered reality,action,e,ps,infogrames,single trac,3.5,2000,/games/boxart/2479842ccc.jpg
4265,tom clancy's splinter cell: double agent,action,m,gc,ubisoft,ubisoft montreal,5.6,2006,/games/boxart/9783858ccc.jpg
